ms,fsr,ax,ay,az,gx,gy,gz,tx100,ty100,tx,ty,label,fsr_slope
32656,20344,-7590,14650,2936,-216,-31,-35,81,-5317,0.81,-53.17,-1,16.261654135338347
32706,20272,-6872,15156,2582,-155,-23,-9,108,-5480,1.08,-54.8,-1,26.269924812030077
32756,20038,-7740,14456,2862,-204,-109,-36,185,-5561,1.85,-55.61,-1,31.04812030075188
32806,19700,-7448,14968,2400,-487,-43,-107,228,-5662,2.28,-56.62,-1,32.53233082706767
32856,19248,-7708,14448,3908,-506,-250,-100,280,-5698,2.8,-56.98,-1,25.941353383458647
32906,18863,-7618,15154,4394,-497,-548,-42,283,-5703,2.83,-57.03,-1,13.581203007518797
32956,18635,-6638,15480,2162,-670,-533,-103,264,-5832,2.64,-58.32,-1,-0.21203007518796993
33006,18637,-8668,13978,6566,-1239,-505,-162,274,-5820,2.74,-58.2,-1,-15.930827067669172
33056,18254,-5982,13796,3914,-1396,-812,-43,271,-5828,2.71,-58.28,-1,-39.581203007518795
33106,18078,-7450,10584,11552,-1029,-877,-86,273,-5787,2.73,-57.87,-1,-68.63308270676691
33156,17573,-6068,13084,7538,-1192,-618,-176,238,-5720,2.38,-57.2,0,-102.3609022556391
33206,17718,-7408,10786,10388,-697,-699,27,275,-5464,2.75,-54.64,0,-132.09699248120302
33256,17799,-6518,11830,11098,-999,-609,-59,271,-5440,2.71,-54.4,0,-157.33157894736843
33306,17907,-6518,11014,11392,-886,-566,52,243,-5222,2.43,-52.22,0,-175.53834586466166
33356,17655,-5908,10816,12714,-1362,-524,-166,234,-5193,2.34,-51.93,0,-189.17518796992482
33406,16760,-5688,9010,13126,-1041,-736,-9,172,-4896,1.72,-48.96,0,-207.49624060150376
33456,15755,-5198,8580,13920,-1264,-442,-58,88,-4610,0.88,-46.1,0,-230.74812030075188
33506,14847,-4900,6934,15490,-951,-470,-16,76,-4564,0.76,-45.64,0,-256.38421052631577
33556,14062,-4576,7756,14910,-984,-289,10,62,-4525,0.62,-45.25,0,-283.75714285714287
33606,13043,-4772,5628,16664,-920,-137,-68,48,-4471,0.48,-44.71,0,-318.10375939849627
33656,11654,-4326,7426,14948,-991,-45,54,33,-4432,0.33,-44.32,0,-364.51428571428573
33706,11005,-4890,3144,16712,-887,-221,-4,22,-4364,0.22,-43.64,0,-408.2654135338346
33756,10384,-3524,5614,15938,-1133,-441,-8,2,-4314,0.02,-43.14,0,-450.64736842105265
33806,9418,-3764,3818,16144,-975,-490,103,-128,-3860,-1.28,-38.6,0,-497.6488721804511
33856,9057,-3220,2894,17780,-1280,-347,-50,-148,-3801,-1.48,-38.01,0,-541.4827067669173
33906,8375,-3150,2876,18118,-1384,-512,34,-169,-3743,-1.69,-37.43,0,-585.8135338345865
33956,7105,-2566,626,18494,-1447,-448,73,-192,-3671,-1.92,-36.71,0,-636.1157894736842
34006,5442,-2262,-1748,17730,-1348,-528,2,-217,-3587,-2.17,-35.87,0,-692.8052631578947
34056,3524,-1382,-1340,17410,-999,-650,133,-247,-3506,-2.47,-35.06,0,-763.1
34106,2033,-1440,-3212,17698,-878,-433,22,-275,-3415,-2.75,-34.15,0,-835.3233082706766
34156,799,-956,-3004,18026,-726,-309,-27,-307,-3328,-3.07,-33.28,0,-909.021052631579
34206,437,-642,-3790,18338,-651,-112,-17,-340,-3238,-3.4,-32.38,-1,-960.3766917293233
34256,401,-838,-4440,18010,-375,-151,-30,-371,-3145,-3.71,-31.45,-1,-984.9812030075188
34306,418,-316,-3868,17582,-394,-123,-41,-404,-3057,-4.04,-30.57,-1,-981.4751879699248
34356,48,-844,-3748,16796,-140,-281,-18,-434,-2971,-4.34,-29.71,-1,-960.9345864661655
34406,15,-214,-4304,16768,-360,-438,23,-466,-2882,-4.66,-28.82,-1,-928.5203007518797
34456,13,148,-7272,24642,-136,293,-76,-468,-2878,-4.68,-28.78,-1,-886.8225563909774
34506,1167,34,-3632,18574,-101,128,19,-470,-2874,-4.7,-28.74,-1,-819.3037593984963
34556,961,70,-4832,17020,-123,-69,9,-504,-2785,-5.04,-27.85,-1,-746.5511278195489
34606,311,-122,-4848,17180,-91,200,40,-536,-2697,-5.36,-26.97,-1,-679.4729323308271
34656,144,-392,-4828,17154,-71,135,-44,-566,-2612,-5.66,-26.12,-1,-617.5661654135338
34706,76,-130,-5354,17284,-374,323,9,-596,-2525,-5.96,-25.25,-1,-549.5699248120301
34756,9,-824,-5584,17660,-424,458,11,-622,-2439,-6.22,-24.39,-1,-475.9015037593985
34806,5,-764,-6380,16968,1065,-1449,-36,-648,-2349,-6.48,-23.49,-1,-401.94135338345865
34856,108,-602,-4132,17284,536,-146,-48,-674,-2275,-6.74,-22.75,-1,-318.0548872180451
34906,2,644,-3768,17268,452,-59,-83,-708,-2205,-7.08,-22.05,-1,-232.99398496240602
34956,1,-1438,-5316,14592,-758,432,417,-844,-1574,-8.44,-15.74,-1,-155.40902255639097
35006,0,-150,-4804,15828,-760,431,404,-1032,-1083,-10.32,-10.83,-1,-93.41353383458646
35056,0,-1824,-6602,16176,-145,55,-327,-1042,-1017,-10.42,-10.17,-1,-53.5187969924812
35106,0,-784,-5132,16604,23,-50,-168,-1059,-962,-10.59,-9.62,-1,-31.866917293233083
35156,0,-870,-5622,16120,12,-69,-133,-1179,-528,-11.79,-5.28,-1,-26.642105263157895
35206,0,-1180,-5542,15988,102,-107,-181,-1264,-162,-12.64,-1.62,-1,-25.931578947368422
35256,-1,-900,-5472,15936,100,-56,-133,-1351,147,-13.51,1.47,-1,-25.146616541353385
35306,0,-330,-4932,16458,186,-146,-299,-1454,376,-14.54,3.76,-1,-23.474436090225563
35356,0,-480,-4694,16840,173,-84,-255,-1464,400,-14.64,4.0,-1,-27.01578947368421
35406,0,390,-4582,16648,97,-95,-345,-1481,423,-14.81,4.23,-1,-31.006015037593986
35456,0,-88,-4480,16502,180,-76,-286,-1576,588,-15.76,5.88,-1,-35.00526315789474
35506,-1,-178,-4582,16762,139,6,-354,-1586,607,-15.86,6.07,-1,-20.778195488721803
35556,0,444,-4488,16216,286,-22,-367,-1693,749,-16.93,7.49,-1,-8.033082706766917
35606,0,406,-3732,17078,278,-123,-257,-1705,759,-17.05,7.59,-1,-4.106015037593985
35656,0,854,-4212,16614,310,-36,-223,-1814,860,-18.14,8.6,-1,-2.3481203007518796
35706,0,852,-3402,17060,251,114,-240,-1826,865,-18.26,8.65,-1,-1.4473684210526316
35756,0,-134,-3492,16770,234,115,-55,-1868,913,-18.68,9.13,-1,-1.4902255639097743
35806,0,-354,-3498,16684,285,-32,-269,-1892,955,-18.92,9.55,-1,-1.5827067669172932
35856,0,1164,-1894,17846,187,-37,-191,-1904,948,-19.04,9.48,-1,-0.041353383458646614
35906,-1,582,-2866,16510,160,-86,291,-1971,955,-19.71,9.55,-1,-0.02556390977443609
35956,0,1548,-2622,16396,134,-8,-214,-2077,948,-20.77,9.48,-1,-0.006766917293233083
36006,0,1056,-3154,16338,47,-16,41,-2142,971,-21.42,9.71,-1,-0.002255639097744361
36056,0,1050,-2072,16964,102,24,-168,-2196,931,-21.96,9.31,-1,0.002255639097744361
36106,0,90,-1832,16786,117,8,206,-2193,886,-21.93,8.86,-1,0.006766917293233083
36156,0,722,-2830,16588,-11,-124,-17,-2223,899,-22.23,8.99,-1,0.011278195488721804
36206,0,1182,-2082,16794,-12,-64,18,-2271,871,-22.71,8.71,-1,0.015789473684210527
36256,0,1012,-2414,16754,-74,29,-21,-2304,865,-23.04,8.65,-1,0.004511278195488722
36306,0,664,-2578,16788,-13,-12,5,-2314,867,-23.14,8.67,-1,0.007518796992481203
36356,0,1006,-2042,16616,26,4,27,-2341,843,-23.41,8.43,-1,0.010526315789473684
36406,0,534,-2096,16804,-24,-6,24,-2339,824,-23.39,8.24,-1,0.013533834586466165
36456,0,640,-2060,16972,1,22,16,-2342,806,-23.42,8.06,-1,0.016541353383458645
36506,0,826,-2444,16744,-9,-1,41,-2355,810,-23.55,8.1,-1,0.0037593984962406013
36556,0,574,-2164,16730,-19,40,28,-2353,801,-23.53,8.01,-1,0.005263157894736842
36606,0,664,-2076,16838,-26,9,28,-2356,787,-23.56,7.87,-1,0.006766917293233083
36656,-1,666,-2290,16736,-30,35,12,-2358,787,-23.58,7.87,-1,-0.006015037593984963
36706,0,512,-2390,16670,-14,16,-3,-2353,792,-23.53,7.92,-1,-0.0030075187969924814
36756,0,444,-2456,16614,-21,0,34,-2345,801,-23.45,8.01,-1,0.0
36806,0,698,-2194,16780,4,-18,6,-2350,794,-23.5,7.94,-1,0.0030075187969924814
36856,0,670,-2334,16628,-10,21,-2,-2354,796,-23.54,7.96,-1,0.006015037593984963
36906,0,622,-2250,16716,-3,6,-15,-2355,792,-23.55,7.92,-1,-0.006766917293233083
36956,-1,400,-2514,16594,-20,12,88,-2344,804,-23.44,8.04,-1,-0.019548872180451128
37006,-1,628,-2424,16728,3,-32,-13,-2347,808,-23.47,8.08,-1,-0.030827067669172932
37056,0,836,-2136,16760,-2,-19,-8,-2359,797,-23.59,7.97,-1,-0.02631578947368421
37106,0,788,-2254,16706,-7,18,-29,-2368,794,-23.68,7.94,-1,-0.02180451127819549
37156,0,518,-2184,16824,-3,8,-17,-2361,787,-23.61,7.87,-1,-0.017293233082706767
